Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
203296,HAA 273N,Exhibiting Blackness,1,History of Art & Architecture,"Lewis,Sarah Elizabeth",7,3,0,4,0,0,0,14
203300,HAA 276M,Berlin - Moscow,1,History of Art & Architecture,"Gough,Maria Elizabeth",2,5,0,2,0,0,0,9
203302,HAA 289K,Edo Painting,1,History of Art & Architecture,"Lippit,Yukio",0,5,0,0,0,0,0,5
204426,HAA 293P,Architecture Cultures,1,History of Art & Architecture,"del Real,Patricio",0,2,0,0,0,0,0,2
116620,HAA 300,Reading and Research,1,History of Art & Architecture,"Hamburger,Jeffrey F.",0,1,0,0,0,0,0,1
116620,HAA 300,Reading and Research,4,History of Art & Architecture,"Pereda,Felipe",0,1,0,0,0,0,0,1
116620,HAA 300,Reading and Research,5,History of Art & Architecture,"Gough,Maria Elizabeth",0,1,0,0,0,0,0,1
116620,HAA 300,Reading and Research,7,History of Art & Architecture,"Roberts,Jennifer L.",0,1,0,0,0,0,0,1
116620,HAA 300,Reading and Research,8,History of Art & Architecture,"Lajer-Burcharth,Ewa",0,1,0,0,0,0,0,1
116620,HAA 300,Reading and Research,11,History of Art & Architecture,"Lewis,Sarah Elizabeth",0,2,0,0,0,0,0,2
116620,HAA 300,Reading and Research,16,History of Art & Architecture,"Koerner,Joseph",0,2,0,0,0,0,0,2
116620,HAA 300,Reading and Research,17,History of Art & Architecture,"Blier,Suzanne",0,1,0,0,0,0,0,1
116620,HAA 300,Reading and Research,18,History of Art & Architecture,"Cummins,Thomas B.F.",0,2,0,0,0,0,0,2
116620,HAA 300,Reading and Research,19,History of Art & Architecture,"Kelsey,Robin",0,2,0,0,0,0,0,2
116620,HAA 300,Reading and Research,20,History of Art & Architecture,"Wang,Eugene Yuejin",0,1,0,0,0,0,0,1
116620,HAA 300,Reading and Research,22,History of Art & Architecture,"Roxburgh,David J.",0,1,0,0,0,0,0,1
126514,HAA 310B,Works of Art,1,History of Art & Architecture,"Hamburger,Jeffrey F.",0,18,0,0,0,0,0,18
118897,HAA 399,Doctoral Dissertation,2,History of Art & Architecture,"Hamburger,Jeffrey F.",0,1,0,0,0,0,0,1
118897,HAA 399,Doctoral Dissertation,7,History of Art & Architecture,"Roberts,Jennifer L.",0,1,0,0,0,0,0,1
108169,HAA 65,Baroque Art,1,History of Art & Architecture,"Connors,Joseph",13,4,0,1,0,0,0,18
107996,HAA 91R,Directed Study in HAA,1,History of Art & Architecture,"Lippit,Yukio",1,0,0,0,0,0,0,1
109375,HAA 96A,Arch Studio 1 Transformations,1,History of Art & Architecture,"Panzano,Megan",8,0,0,0,0,0,0,8
110362,HAA 96B,Connections - Studio II,1,History of Art & Architecture,"Haber-Thomson,Lisa Anne",4,0,0,0,1,0,0,5
126539,HAA 97R,Sophomore Tutorial,1,History of Art & Architecture,"Lippit,Yukio",16,0,0,0,0,0,0,16
126539,HAA 97R,Sophomore Tutorial,1,History of Art & Architecture,,0,0,0,0,0,0,0,0
126539,HAA 97R,Sophomore Tutorial,2,History of Art & Architecture,,0,0,0,0,0,0,0,0
110650,HAA 98AR,Faculty Tutorial,1,History of Art & Architecture,"Lippit,Yukio",4,0,0,0,0,0,0,4
113117,HAA 98BR,Junior Tutorial,1,History of Art & Architecture,"Lippit,Yukio",0,0,0,0,0,0,0,0
159972,HAA 99B,Tutorial - Senior Year,1,History of Art & Architecture,"Roberts,Jennifer L.",9,0,0,0,0,0,0,9
107843,HBTM 200,Pathology of Human Disease,1,Medical Sciences,"Lovitch,Scott Benjamin",6,13,0,1,0,0,0,20
127520,HBTM 301QC,Case Studies in HBTM,1,Medical Sciences,"Solomon,Caren",0,7,0,0,0,0,0,7
124270,HBTM 307,Mechanisms of Heart Growth,1,Medical Sciences,"Rosenzweig,Anthony",0,1,0,0,0,0,0,1
125398,HBTM 327,Transltnl Rsrch Kinase Inhibit,1,Medical Sciences,"Janne,Pasi Antero",0,1,0,0,0,0,0,1
125405,HBTM 331,"Tumor Microenvi, Angio and Met",1,Medical Sciences,"Jain,Rakesh K.",0,1,0,0,0,0,0,1
125582,HBTM 340,(LHB). Disease-Centered Tutori,1,Medical Sciences,"Kreidberg,Jordan A.",0,10,0,0,0,0,0,10
126374,HBTM 342,Research in Hematology,1,Medical Sciences,"Ebert,Benjamin",0,4,0,0,0,0,0,4
109091,HBTM 351,Bio and Immunotherapy of Chron,1,Medical Sciences,"Wu,Cathy",0,1,0,0,0,0,0,1
109125,HBTM 355,Epigenetic Mechanisms,1,Medical Sciences,"Bernstein,Bradley E",0,2,0,0,0,0,0,2
109127,HBTM 359,Genetics of Neurodegenerative,1,Medical Sciences,"Feany,Mel",0,1,0,0,0,0,0,1
109128,HBTM 360,Molecular characterization,1,Medical Sciences,"Haber,Daniel Arie",0,2,0,0,0,0,0,2
109129,HBTM 361,Molecular Approaches to Cell,1,Medical Sciences,"Hahn,William C.",0,3,0,0,0,0,0,3
109133,HBTM 365,Bio and Genetics of Human,1,Medical Sciences,"Meyerson,Matthew Langer",0,1,0,0,0,0,0,1
109136,HBTM 369,DNA Damage Responses and Genom,1,Medical Sciences,"Zou,Lee",0,1,0,0,0,0,0,1
109137,HBTM 370,Integration of Metabolism,1,Medical Sciences,"Danial,Nika",0,1,0,0,0,0,0,1
110228,HBTM 380,"Viral evolution, Synthetic Vir",1,Medical Sciences,"Vandenberghe,Luk Hugo",0,3,0,0,0,0,0,3
110229,HBTM 381,Neurodev & neurodegen disorder,1,Medical Sciences,"Young-Pearse,Tracy",0,1,0,0,0,0,0,1
204034,HBTM 387,Signal transduction and hollow,1,Medical Sciences,"Adam,Rosalyn Mare",0,1,0,0,0,0,0,1
127206,HEB 1210,Research in Human Biomechanics,1,Human Evolutionary Biology,"Holowka,Nicholas B.",3,0,0,0,0,0,0,3
204527,HEB 1235,African Roots: Origins and dis,SEM,Human Evolutionary Biology,"Alex,Bridget",6,0,0,0,0,0,0,6
159567,HEB 1300,Evolutionary Origins of,1,Human Evolutionary Biology,"Rosati,Alexandra Grace",11,0,0,0,1,0,0,12
112219,HEB 1310,Hormones and Behavior,1,Human Evolutionary Biology,"Hooven,Carole Kennedy",60,1,0,1,1,0,0,63
127757,HEB 1313,Stress,1,Human Evolutionary Biology,"Flynn,Judith X",11,0,0,0,0,0,0,11
113837,HEB 1330,Primate Social Behavior,1,Human Evolutionary Biology,"Wrangham,Richard W.",17,0,0,1,0,0,0,18
204529,HEB 1358,Prove It With Science,SEM,Human Evolutionary Biology,"Carter,Kate",1,0,0,0,0,0,0,1
203615,HEB 1361,Hormones & Life History Physio,1,Human Evolutionary Biology,"Ellison,Peter",7,1,0,0,0,0,0,8
204530,HEB 1362,Hunter-Gatherers,SEM,Human Evolutionary Biology,"Venkataraman,Vivek V.",4,1,0,0,0,0,0,5
204010,HEB 1410,Gut Microbiome & Human Health,1,Human Evolutionary Biology,"Carmody,Rachel Naomi",7,1,0,0,0,0,0,8
116069,HEB 1420,Human Evolutionary Anatomy,1,Human Evolutionary Biology,"Roach,Neil Thomas",45,0,0,0,0,0,0,45
110102,HEB 1424,Evolutionary Medicine,1,Human Evolutionary Biology,"Durgavich,Lara",10,0,0,1,0,0,0,11
108665,HEB 1540,Human Migration,1,Human Evolutionary Biology,"Tuross,Noreen",14,0,0,0,0,0,0,14
204009,HEB 2100,Diet and Exercise,1,Human Evolutionary Biology,"Carmody,Rachel Naomi",7,1,2,0,0,0,0,10
124008,HEB 2460,Issues in Human Evolution,1,Human Evolutionary Biology,"Lieberman,Daniel E.",0,2,0,0,0,0,0,2
126279,HEB 3000,Reading and Research,1,Human Evolutionary Biology,"Capellini,Terence D.",0,2,0,0,0,0,0,2
126279,HEB 3000,Reading and Research,2,Human Evolutionary Biology,"Carmody,Rachel Naomi",0,2,0,0,0,0,0,2
126279,HEB 3000,Reading and Research,3,Human Evolutionary Biology,"Ellison,Peter",0,1,0,0,0,0,0,1
126279,HEB 3000,Reading and Research,4,Human Evolutionary Biology,"Henrich,Joseph",0,1,0,0,0,0,0,1
126279,HEB 3000,Reading and Research,5,Human Evolutionary Biology,"Lieberman,Daniel E.",0,2,1,0,0,0,0,3
126279,HEB 3000,Reading and Research,7,Human Evolutionary Biology,"Rosati,Alexandra Grace",0,3,0,0,0,0,0,3
126280,HEB 3001,Reading for General Exam,5,Human Evolutionary Biology,"Lieberman,Daniel E.",0,1,0,0,0,0,0,1
117873,HEB 3310,Experimental Methods in HEB,1,Human Evolutionary Biology,"Capellini,Terence D.",0,2,0,0,0,0,0,2
117873,HEB 3310,Experimental Methods in HEB,2,Human Evolutionary Biology,"Carmody,Rachel Naomi",0,1,0,0,0,0,0,1
126282,HEB 3400,Adv Reading & Research,1,Human Evolutionary Biology,"Capellini,Terence D.",0,1,0,0,0,0,0,1
126282,HEB 3400,Adv Reading & Research,2,Human Evolutionary Biology,"Carmody,Rachel Naomi",0,1,0,0,0,0,0,1
126282,HEB 3400,Adv Reading & Research,4,Human Evolutionary Biology,"Henrich,Joseph",0,1,0,0,0,0,0,1
126282,HEB 3400,Adv Reading & Research,5,Human Evolutionary Biology,"Lieberman,Daniel E.",0,2,0,0,0,0,0,2
126282,HEB 3400,Adv Reading & Research,10,Human Evolutionary Biology,"Wrangham,Richard W.",0,1,0,0,0,0,0,1
126283,HEB 3500,Doctoral Dissertation,1,Human Evolutionary Biology,"Capellini,Terence D.",0,1,0,0,0,0,0,1
126283,HEB 3500,Doctoral Dissertation,3,Human Evolutionary Biology,"Ellison,Peter",0,1,0,0,0,0,0,1
126283,HEB 3500,Doctoral Dissertation,5,Human Evolutionary Biology,"Lieberman,Daniel E.",0,1,0,0,0,0,0,1
126283,HEB 3500,Doctoral Dissertation,10,Human Evolutionary Biology,"Wrangham,Richard W.",0,2,0,0,0,0,0,2
160709,HEB 3596,Lab Methods in Dev Gen,1,Human Evolutionary Biology,"Capellini,Terence D.",0,1,0,0,0,0,0,1
126616,HEB 3600,Current Issues in HEB,2,Human Evolutionary Biology,"Carmody,Rachel Naomi",0,1,0,0,0,0,0,1
122594,HEB 91R,Supervised Reading & Research,1,Human Evolutionary Biology,"Hooven,Carole Kennedy",11,0,0,0,0,0,0,11
122625,HEB 97,Sophomore Tutorial in H.E.B.,1,Human Evolutionary Biology,"Frazier,Brenda Charlene",41,0,0,0,0,0,0,41
127042,HEB 99B,Tutorial - Senior Year,1,Human Evolutionary Biology,"Holowka,Nicholas B.",12,0,0,0,0,0,0,12
204402,HEBREW 141,Ancient Dream Interpretation,1,Near Eastern Languages & Civ,"Metzler,Maria",1,0,0,0,0,0,0,1
120896,HEBREW 235,The Binding of Isaac (Aqedah),1,Near Eastern Languages & Civ,"Levenson,Jon D.",1,3,0,0,0,0,0,4
159973,HIND-URD 101B,Introductory Hindi-Urdu,1,South Asian Studies,"Delacy,Richard Somers",15,1,0,3,0,0,0,19
159974,HIND-URD 102B,Intermediate Hindi-Urdu,1,South Asian Studies,"Delacy,Richard Somers",2,1,0,3,0,0,0,6
115586,HIND-URD 103BR,Advanced Hindi-Urdu,1,South Asian Studies,"Delacy,Richard Somers",3,1,0,2,0,0,0,6
115587,HIND-URD 105R,Topics in Hindi-Urdu Literatur,1,South Asian Studies,"Asani,Ali S.",0,1,0,0,0,0,0,1
107375,HIND-URD 91R,Hindi-Urdu Supervised Readings,2,South Asian Studies,"Delacy,Richard Somers",1,0,0,0,0,0,0,1
203018,HIST 1002,The American Revolutionary War,1,History,"Kamensky,Jane",10,0,0,0,0,0,0,10
203044,HIST 1008,The State of Israel,1,History,"Penslar,Derek",15,3,0,0,0,0,0,18
108059,HIST 1035,Byzantine Civilization,1,History,"Angelov,Dimiter Georgiev",32,0,0,2,0,0,0,34
159593,HIST 1039,First Empires:,1,History,"Pizzorno,Gabriel",11,0,0,0,0,0,0,11
121661,HIST 1055,Vengeance and the Law,1,History,"Smail,Daniel Lord",14,1,0,0,0,0,0,15
203353,HIST 1119,The Silk Road,1,History,"Afinogenov,Gregory D",8,0,0,1,0,0,0,9
107973,HIST 1155,"Early Modern Europe, 1450-1789",1,History,"Tworek,Michael Thomas",40,0,0,2,0,0,0,42
160977,HIST 1217,U.S. Foreign Policy,1,History,"Logevall,Fredrik",17,3,0,0,0,0,0,20
109418,HIST 1281,The End of Communism,1,History,"Martin,Terry",28,3,0,0,0,0,0,31
124508,HIST 1290,The Hist of the Russian Empire,1,History,"O'Neill,Kelly A.",16,1,0,0,0,0,0,17
126546,HIST 1324,"French Social Thought, Durkhei",1,History,"Gordon,Peter E.",44,14,0,4,0,0,0,62
111490,HIST 1330,Social Thought in Modern Ameri,1,History,"Kloppenberg,James",12,0,1,0,0,0,0,13
203039,HIST 13I,Intimate Frontiers,1,History,"Russell,Penelope Ann",5,0,0,0,0,0,0,5
203019,HIST 13K,Understanding Beethoven,1,History,"Gordon,Peter E.",5,0,0,0,1,0,0,6
203425,HIST 13L,From Tattoos to Torture,1,History,"Ransohoff,Jake Charles",9,0,0,0,0,0,0,9
203478,HIST 13M,"Fascists, Communists, and Dem",1,History,"McSpadden,James Randolph",15,0,0,0,0,0,0,15
203430,HIST 13O,When the Bottom Falls Out,1,History,"Nichols,Shaun Steven",19,0,0,0,0,0,0,19
203427,HIST 13P,Race & Riots in American Hist,1,History,"Pope,Andrew J.",9,1,0,0,0,0,0,10
203874,HIST 13Q,Migration in South Asia,1,History,"Warner,Catherine Hope",1,1,0,0,0,0,0,2
127948,HIST 1405,"Am Legal History, 1776-1865",1,History,"Gordon-Reed,Annette",13,0,0,0,0,0,0,13
109621,HIST 1602,Modern China,1,History,"Ghosh,Arunabh",29,2,0,1,0,0,0,32
160209,HIST 1881,The Middle East,1,History,"Fahmy,Khaled",58,8,0,2,0,0,0,68
203135,HIST 1904,Polygamy Debates,1,History,"Ulrich,Laurel",4,1,0,3,0,0,0,8
203460,HIST 1905,The Mediated Book,1,History,"Hall,David D.",6,5,0,0,0,0,0,11
203036,HIST 1909,East European Identities,1,History,"Plokhii,Serhii",4,2,0,1,0,0,0,7
108531,HIST 1913,"Dirty Wars, Peace Processes, a",1,History,"Weld,Kirsten A.",14,1,0,0,0,0,0,15
203027,HIST 1929,"Slavery, Commerce, and Eman",1,History,"Lewis,Mary D.",2,0,0,0,0,0,0,2
202989,HIST 1932,Fictions of Adultery,1,History,"Chalhoub,Sidney",4,3,0,0,0,0,0,7
203239,HIST 1942,"Global Things, American Dreams",1,History,"Black,Megan",2,2,0,1,0,0,0,5
112622,HIST 2080,Medieval Law,1,History,"Donahue Jr,Charles",0,0,1,0,0,0,0,1
124502,HIST 2111,Humanism and the Classical,1,History,"Hankins,James",2,6,0,1,0,0,0,9
122848,HIST 2272,The Soviet Union: Seminar,1,History,"Martin,Terry",0,3,0,0,0,0,0,3
160385,HIST 2320B,Foundations of Modern European,1,History,"Gordon,Peter E.",0,8,0,0,0,0,0,8
119114,HIST 2330,Ideas in Europe,1,History,"Rothschild,Emma",0,3,0,0,0,0,0,3
123095,HIST 2412,"Topics, Hist of Atlantic Slave",1,History,"Brown,Vincent",0,8,0,1,0,0,0,9
204525,HIST 2419,Vast Early America,1,History,"Chaplin,Joyce E.",0,5,0,0,0,0,0,5
126559,HIST 2450,History of Schooling in Americ,1,History,"Reuben,Julie A.",3,1,0,1,0,0,0,5
112069,HIST 2462,Readings in the U.S. in the 20,1,History,"Jewett,Andrew",0,8,0,0,0,0,0,8
203324,HIST 2483B,Imagining History,1,History,"Weld,Kirsten A.",0,5,0,0,0,0,0,5
203326,HIST 2525B,Administrating Differences,1,History,"Herzog,Tamar",0,11,1,3,0,0,0,15
202983,HIST 2615,Asian Environments,1,History,"Amrith,Sunil",1,12,0,1,0,0,0,14
115288,HIST 2651,Japanese History: Seminar,1,History,"Gordon,Andrew D.",0,6,0,0,0,0,0,6
160051,HIST 2919B,International Society,1,History,"Armitage,David R.",0,5,0,0,0,0,0,5
160382,HIST 2950B,Approaches to Global History,1,History,"Bose,Sugata",0,3,0,0,0,0,0,3
114064,HIST 3000,Direction of Doctoral Disserta,2,History,"Amrith,Sunil",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,4,History,"Armitage,David R.",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,5,History,"Beckert,Sven",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,9,History,"Bose,Sugata",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,13,History,"Chaplin,Joyce E.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,20,History,"Elkins,Caroline",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,24,History,"Gordon,Andrew D.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,25,History,"Gordon,Peter E.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,30,History,"Higonnet,Patrice",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,34,History,"Johnson,Alison Frank",0,3,0,0,0,0,0,3
114064,HIST 3000,Direction of Doctoral Disserta,35,History,"Johnson,Walter",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,39,History,"Kloppenberg,James",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,40,History,"Lepore,Jill",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,41,History,"Lewis,Mary D.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,43,History,"Maier,Charles S.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,44,History,"Manela,Erez",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,47,History,"McGirr,Lisa M.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,51,History,"Najmabadi,Afsaneh",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,55,History,"Plokhii,Serhii",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,56,History,"Rothschild,Emma",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,1,History,"Akyeampong,Emmanuel",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,2,History,"Amrith,Sunil",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,3,History,"Angelov,Dimiter Georgiev",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,4,History,"Armitage,David R.",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,5,History,"Beckert,Sven",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,7,History,"Blair,Ann M.",0,8,0,0,0,0,0,8
112981,HIST 3010,Reading and Research,10,History,"Brown,Vincent",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,12,History,"Chalhoub,Sidney",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,13,History,"Chaplin,Joyce E.",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,14,History,"Clutario,Genevieve A",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,18,History,"de la Fuente,Alejandro",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,19,History,"Dench,Emma",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,20,History,"Elkins,Caroline",0,4,0,0,0,0,0,4
112981,HIST 3010,Reading and Research,23,History,"Ghosh,Arunabh",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,28,History,"Herzog,Tamar",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,33,History,"Jasanoff,Maya",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,35,History,"Johnson,Alison Frank",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,36,History,"Johnson,Walter",0,5,0,0,0,0,0,5
112981,HIST 3010,Reading and Research,40,History,"Kloppenberg,James",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,42,History,"Lewis,Mary D.",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,43,History,"Logevall,Fredrik",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,45,History,"Manela,Erez",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,46,History,"Martin,Terry",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,47,History,"McCormick,Michael",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,49,History,"Miller,Ian J.",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,51,History,"Moyn,Samuel Aaron",0,5,0,0,0,0,0,5
112981,HIST 3010,Reading and Research,53,History,"O'Neill,Kelly A.",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,55,History,"Penslar,Derek",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,57,History,"Rothschild,Emma",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,58,History,"Smail,Daniel Lord",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,61,History,"Weld,Kirsten A.",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,62,History,"Landau,Justine Karen",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,64,History,"Fahmy,Khaled",0,1,0,0,0,0,0,1
160386,HIST 3920B,Colloquium on Teaching,1,History,"Johnson,Alison Frank",0,24,0,0,0,0,0,24
126678,HIST 74L,The New Deal and Am Liberalism,1,History,"Flehinger,Brett",11,0,0,0,0,0,0,11
121621,HIST 83A,Markets and States,1,History,"Rothschild,Emma",14,0,0,0,0,0,0,14
108494,HIST 84E,How to Read a Book,1,History,"Lepore,Jill",8,0,0,0,0,0,0,8
124499,HIST 84F,Science and Religion,1,History,"Jewett,Andrew",2,1,0,0,0,0,0,3
110758,HIST 91R,Supervised Reading and Researc,1,History,"Blair,Ann M.",2,0,0,0,0,0,0,2
109759,HIST 92R,History Lab,1,History,"Pizzorno,Gabriel",2,0,0,0,0,0,0,2
109927,HIST 97B,What is Intellectual History?,1,History,"Armitage,David R.",12,0,0,0,0,0,0,12
109928,HIST 97C,What is the Hist of History?,1,History,"Blair,Ann M.",16,0,0,0,0,0,0,16
109929,HIST 97D,What is Environmental History?,1,History,"Miller,Ian J.",7,0,0,0,0,0,0,7
109930,HIST 97E,What is Imperial History?,1,History,"Angelov,Dimiter Georgiev",14,0,0,0,0,0,0,14
203047,HIST 97K,"""What is Social History?""",1,History,"Chalhoub,Sidney",12,0,0,0,0,0,0,12
159975,HIST 99B,Senior Thesis Tutorial,1,History,"Afinogenov,Gregory D",36,0,0,0,0,0,0,36
156607,HIST-LIT 90BG,"Colonialism, Globalization, an",1,History & Literature,"Clutario,Genevieve A",15,0,0,0,0,0,0,15
159790,HIST-LIT 90BO,Sports and Empire,1,History & Literature,"Loss,Daniel Scott",18,0,0,0,0,0,0,18
159793,HIST-LIT 90BR,Cultures of Commodity,1,History & Literature,"Sullivan,Frances Peace",7,0,0,0,0,0,0,7
203217,HIST-LIT 90CE,The Civil War,1,History & Literature,"Pearson,Erin",8,0,0,0,0,0,0,8
203218,HIST-LIT 90CF,The American Prison,1,History & Literature,"Dichter,Thomas Alan",13,0,0,0,0,0,0,13
203250,HIST-LIT 90CJ,Literature and Design,1,History & Literature,"Alworth,David J",15,0,0,0,0,0,0,15
203670,HIST-LIT 90CN,"Poverty, Wealth, and Religion",1,History & Literature,"FitzGerald,Brian D.",5,0,0,0,0,0,0,5
113717,HIST-LIT 97,Tutorial - Sophomore Year,1,History & Literature,"Kaminsky,Lauren",53,0,0,0,0,0,0,53
111935,HIST-LIT 98,Tutorial - Junior Year,1,History & Literature,"Kaminsky,Lauren",46,0,0,0,0,0,0,46
115758,HIST-LIT 99,Tutorial - Senior Year,1,History & Literature,"Kaminsky,Lauren",42,0,0,0,0,0,0,42
160366,HISTSCI 137,Animals in History,1,History of Science,"Browne,Janet",35,1,0,0,0,0,0,36
204416,HISTSCI 140,Public Health on the Border,1,History of Science,"Soto Laveaga,Gabriela",19,0,0,0,0,0,0,19
156290,HISTSCI 146V,Medicine & Gender in Mid East,1,History of Science,"Bayoumi,Soha",28,2,0,0,0,0,0,30
110099,HISTSCI 149,The Hist and Culture of Stigma,1,History of Science,"Brandt,Allan M.",19,0,0,0,0,0,0,19
203610,HISTSCI 189,Technology and Society,1,History of Science,"Hersch,Matthew H",55,0,1,0,0,0,0,56
203705,HISTSCI 199,Science and Religion,1,History of Science,"Oreskes,Naomi",17,0,0,2,0,0,0,19
203614,HISTSCI 244,Med and Rel in Medieval Islam,1,History of Science,"Ragab,Ahmed",9,7,0,0,0,0,0,16
108811,HISTSCI 245,"Race, Science and Medicine",1,History of Science,"Hammonds,Evelynn M.",5,3,0,1,0,0,0,9
204422,HISTSCI 268,"Health, Science, Development",1,History of Science,"Soto Laveaga,Gabriela",3,4,0,2,0,0,0,9
156326,HISTSCI 272,Big Data,1,History of Science,"Lemov,Rebecca",7,2,1,6,0,0,0,16
203611,HISTSCI 287,History of Sci and Technology,1,History of Science,"Hersch,Matthew H",1,2,1,1,0,0,0,5
203706,HISTSCI 293,Knowledge and Ignorance,1,History of Science,"Oreskes,Naomi",1,5,0,1,0,0,0,7
112941,HISTSCI 300,Doctoral Dissertations,1,History of Science,"Brandt,Allan M.",0,5,0,0,0,0,0,5
112941,HISTSCI 300,Doctoral Dissertations,2,History of Science,"Browne,Janet",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,5,History of Science,"Galison,Peter",0,6,0,0,0,0,0,6
112941,HISTSCI 300,Doctoral Dissertations,8,History of Science,"Harrington,Anne",0,3,0,0,0,0,0,3
112941,HISTSCI 300,Doctoral Dissertations,11,History of Science,"Jones,David Shumway",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,15,History of Science,"Oreskes,Naomi",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,17,History of Science,"Ragab,Ahmed",0,3,0,0,0,0,0,3
112941,HISTSCI 300,Doctoral Dissertations,19,History of Science,"Roosth,Sophia",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,22,History of Science,"Park,Katharine",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,2,History of Science,"Browne,Janet",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,5,History of Science,"Galison,Peter",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,11,History of Science,"Jones,David Shumway",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,13,History of Science,"Lemov,Rebecca",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,17,History of Science,"Oreskes,Naomi",0,2,0,0,0,0,0,2
116549,HISTSCI 301,Reading and Research,19,History of Science,"Ragab,Ahmed",0,2,0,0,0,0,0,2
116549,HISTSCI 301,Reading and Research,21,History of Science,"Roosth,Sophia",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,23,History of Science,"Soto Laveaga,Gabriela",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,24,History of Science,"Park,Katharine",0,1,0,0,0,0,0,1
203603,HISTSCI 303B,Research Methods,1,History of Science,"Lunbeck,Elizabeth",1,14,0,0,0,0,0,15
110583,HISTSCI 91R,Supervised Reading & Research,1,History of Science,"Harrington,Anne",4,0,0,0,0,0,0,4
115419,HISTSCI 97,Tutorial - Sophomore Year,1,History of Science,"Harrington,Anne",20,0,0,0,0,0,0,20
